"","Cluster","Gene_Clusters","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"2528","g","g","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","4/219","48/23210",0.00108400622344548,0.0167545523307977,0.0122313536939093,"16859/545370/16852/23966",4
"2529","g","g","GO:0051260","protein homooligomerization","11/219","383/23210",0.00109020333131146,0.0167656604911398,0.0122394630026721,"57875/56745/11749/18484/11747/14595/16438/70461/12955/74568/14660",11
"2530","g","g","GO:0001780","neutrophil homeostasis","3/219","22/23210",0.0011177311826801,0.0167656604911398,0.0122394630026721,"12505/16952/320404",3
"2531","g","g","GO:0060602","branch elongation of an epithelium","3/219","22/23210",0.0011177311826801,0.0167656604911398,0.0122394630026721,"13982/24064/14164",3
"2532","g","g","GO:0060749","mammary gland alveolus development","3/219","22/23210",0.0011177311826801,0.0167656604911398,0.0122394630026721,"13982/19116/11835",3
"2533","g","g","GO:0061377","mammary gland lobule development","3/219","22/23210",0.0011177311826801,0.0167656604911398,0.0122394630026721,"13982/19116/11835",3
"2534","g","g","GO:2001026","regulation of endothelial cell chemotaxis","3/219","22/23210",0.0011177311826801,0.0167656604911398,0.0122394630026721,"19141/14164/21825",3
"2535","g","g","GO:0050890","cognition","10/219","326/23210",0.00111802787043639,0.0167656604911398,0.0122394630026721,"12444/14667/16000/12227/19141/13653/12801/21833/20317/104027",10
"2536","g","g","GO:0045137","development of primary sexual characteristics","8/219","218/23210",0.00113176161705289,0.0168996946546372,0.0123373121858932,"13982/22762/56484/26927/16410/56312/16323/11835",8
"2537","g","g","GO:0007204","positive regulation of cytosolic calcium ion concentration","10/219","327/23210",0.00114398982796557,0.0170102116192012,0.0124179930692776,"18799/56745/13982/16438/319239/16410/22068/72828/109676/104027",10
"2538","g","g","GO:0051924","regulation of calcium ion transport","9/219","272/23210",0.00116687974201247,0.0172768042915493,0.0126126141611047,"16000/16438/319239/12296/66395/14579/22068/72828/109676",9
"2539","g","g","GO:1904036","negative regulation of epithelial cell apoptotic process","4/219","49/23210",0.00117172424111245,0.0172768042915493,0.0126126141611047,"57875/16000/14456/56312",4
"2540","g","g","GO:0046890","regulation of lipid biosynthetic process","7/219","170/23210",0.0011872345065273,0.0173602257302995,0.0126735144527308,"16000/16952/14164/13653/13132/56490/26874",7
"2541","g","g","GO:0097237","cellular response to toxic substance","7/219","170/23210",0.0011872345065273,0.0173602257302995,0.0126735144527308,"16952/14187/66725/13653/56484/22068/20657",7
"2542","g","g","GO:0045913","positive regulation of carbohydrate metabolic process","5/219","84/23210",0.00120491079611683,0.0175458910971724,0.0128090560491933,"18519/18799/16000/56490/56458",5
"2543","g","g","GO:0045981","positive regulation of nucleotide metabolic process","4/219","50/23210",0.00126429562144627,0.0182597449589207,0.0133301919707277,"16000/56490/56312/98496",4
"2544","g","g","GO:1900544","positive regulation of purine nucleotide metabolic process","4/219","50/23210",0.00126429562144627,0.0182597449589207,0.0133301919707277,"16000/56490/56312/98496",4
"2545","g","g","GO:0051341","regulation of oxidoreductase activity","5/219","85/23210",0.00127053443814574,0.0182749524899004,0.0133412939498526,"16859/13982/66725/107607/12801",5
"2546","g","g","GO:0010565","regulation of cellular ketone metabolic process","6/219","127/23210",0.00132040308443653,0.0188384634394912,0.0137526747852669,"16952/53322/13653/12801/13132/26874",6
"2547","g","g","GO:0051592","response to calcium ion","6/219","127/23210",0.00132040308443653,0.0188384634394912,0.0137526747852669,"18799/19141/14281/11747/320404/21825",6
"2548","g","g","GO:0032611","interleukin-1 beta production","5/219","86/23210",0.00133876147975512,0.0190233687687784,0.0138876615302272,"11303/16000/107607/13653/66222",5
"2549","g","g","GO:0019098","reproductive behavior","4/219","51/23210",0.00136186159734746,0.0192738966628613,0.0140705548252682,"17977/21833/20720/11835",4
"2550","g","g","GO:0032868","response to insulin","8/219","225/23210",0.00138385932099584,0.0195068809887574,0.0142406407600583,"18519/12192/53322/13653/56484/50915/56458/98496",8
"2551","g","g","GO:2000117","negative regulation of cysteine-type endopeptidase activity","5/219","87/23210",0.0014096544655039,0.0197913240495449,0.0144482932006355,"12505/16000/14456/12955/21825",5
"2552","g","g","GO:2000116","regulation of cysteine-type endopeptidase activity","8/219","226/23210",0.00142325098679955,0.0198595757892334,0.0144981191316346,"12505/16000/19141/14456/12955/107607/26927/21825",8
"2553","g","g","GO:0010631","epithelial cell migration","9/219","280/23210",0.00142578679758117,0.0198595757892334,0.0144981191316346,"16000/19141/16952/14164/56048/12168/20317/16410/21825",9
"2554","g","g","GO:0032352","positive regulation of hormone metabolic process","3/219","24/23210",0.00144875574206228,0.020021236215794,0.0146161363616108,"16000/13653/13132",3
"2555","g","g","GO:0035455","response to interferon-alpha","3/219","24/23210",0.00144875574206228,0.020021236215794,0.0146161363616108,"15976/14456/80876",3
"2556","g","g","GO:0090132","epithelium migration","9/219","282/23210",0.00149724815828108,0.020610556678838,0.0150463589590418,"16000/19141/16952/14164/56048/12168/20317/16410/21825",9
"2557","g","g","GO:0046578","regulation of Ras protein signal transduction","8/219","228/23210",0.00150470615208512,0.0206326244355951,0.0150624691201967,"11303/16000/24064/207212/320404/77446/71704/75104",8
"2558","g","g","GO:0030218","erythrocyte differentiation","6/219","131/23210",0.00154755799961397,0.0211379627544172,0.015431382093254,"12192/22695/56484/21833/12571/16323",6
"2559","g","g","GO:0019221","cytokine-mediated signaling pathway","10/219","341/23210",0.00156224622843646,0.0212561996486876,0.015517698769757,"16362/16155/15976/14456/13653/15944/56484/80876/19116/16451",10
"2560","g","g","GO:0090130","tissue migration","9/219","284/23210",0.00157156306492928,0.0213007240031184,0.0155502029582476,"16000/19141/16952/14164/56048/12168/20317/16410/21825",9
"2561","g","g","GO:0044403","symbiont process","10/219","343/23210",0.00163101128352565,0.0217414544190093,0.015871950116512,"226422/23962/14456/229900/22695/15944/80876/16852/16410/55932",10
"2562","g","g","GO:0060348","bone development","8/219","231/23210",0.0016337817820301,0.0217414544190093,0.015871950116512,"11749/16000/16998/12816/20148/27973/23972/21825",8
"2563","g","g","GO:0006925","inflammatory cell apoptotic process","3/219","25/23210",0.00163492775852369,0.0217414544190093,0.015871950116512,"12505/16952/320404",3
"2564","g","g","GO:0150077","regulation of neuroinflammatory response","3/219","25/23210",0.00163492775852369,0.0217414544190093,0.015871950116512,"16000/66725/56312",3
"2565","g","g","GO:1903649","regulation of cytoplasmic transport","3/219","25/23210",0.00163492775852369,0.0217414544190093,0.015871950116512,"226422/66725/13132",3
"2566","g","g","GO:1903531","negative regulation of secretion by cell","8/219","232/23210",0.0016787027427184,0.0219575843305903,0.0160297317951976,"16859/16952/11747/11746/53322/14456/12801/66222",8
"2567","g","g","GO:0044060","regulation of endocrine process","4/219","54/23210",0.00168593396090188,0.0219575843305903,0.0160297317951976,"56745/26927/13132/16323",4
"2568","g","g","GO:0045604","regulation of epidermal cell differentiation","4/219","54/23210",0.00168593396090188,0.0219575843305903,0.0160297317951976,"12192/19207/22695/19206",4
"2569","g","g","GO:0046718","viral entry into host cell","4/219","54/23210",0.00168593396090188,0.0219575843305903,0.0160297317951976,"14456/80876/16852/16410",4
"2570","g","g","GO:2000351","regulation of endothelial cell apoptotic process","4/219","54/23210",0.00168593396090188,0.0219575843305903,0.0160297317951976,"57875/14456/56484/21825",4
"2571","g","g","GO:1903037","regulation of leukocyte cell-cell adhesion","9/219","287/23210",0.00168856565084846,0.0219575843305903,0.0160297317951976,"16859/12505/16362/16000/16952/12520/320404/56048/16852",9
"2572","g","g","GO:0030278","regulation of ossification","8/219","233/23210",0.00172459591566293,0.0222672819393302,0.0162558208554044,"27060/16000/16998/20148/12168/19206/72007/12571",8
"2573","g","g","GO:0007548","sex differentiation","9/219","288/23210",0.001729082961796,0.0222672819393302,0.0162558208554044,"13982/22762/381157/56484/26927/16410/56312/16323/11835",9
"2574","g","g","GO:0001667","ameboidal-type cell migration","11/219","406/23210",0.00173133803955064,0.0222672819393302,0.0162558208554044,"11749/16000/19141/16952/14164/56048/12168/20317/16410/21825/319565",11
"2575","g","g","GO:0045619","regulation of lymphocyte differentiation","7/219","182/23210",0.00175571196256164,0.0224986507493354,0.0164247274124427,"16859/12505/16362/12192/16952/14456/320404",7
"2576","g","g","GO:0033002","muscle cell proliferation","8/219","234/23210",0.00177147606365131,0.0226184117692291,0.0165121567489085,"13982/16000/22762/18160/14164/13653/21825/23966",8
"2577","g","g","GO:0001933","negative regulation of protein phosphorylation","11/219","408/23210",0.00179922002278078,0.0228591474490215,0.0166879014174707,"18519/16362/21859/16000/24064/66725/77446/13132/72828/56458/98496",11
"2578","g","g","GO:0072331","signal transduction by p53 class mediator","6/219","135/23210",0.00180330391340181,0.0228591474490215,0.0166879014174707,"12505/68428/56484/18779/56312/17920",6
"2579","g","g","GO:0007620","copulation","3/219","26/23210",0.00183540337741624,0.0230176565908001,0.0168036181097782,"12801/20720/11835",3
"2580","g","g","GO:0035929","steroid hormone secretion","3/219","26/23210",0.00183540337741624,0.0230176565908001,0.0168036181097782,"56745/13132/16323",3
"2581","g","g","GO:0060065","uterus development","3/219","26/23210",0.00183540337741624,0.0230176565908001,0.0168036181097782,"13982/381157/26927",3
"2582","g","g","GO:0006109","regulation of carbohydrate metabolic process","7/219","186/23210",0.00198597234617898,0.0248176118721089,0.0181176424563696,"18519/18799/56745/16000/56490/56312/56458",7
"2583","g","g","GO:0015850","organic hydroxy compound transport","8/219","239/23210",0.00202120547830543,0.0250800285406631,0.0183092149332041,"18799/11303/56745/53322/12801/19206/13132/76303",8
"2584","g","g","GO:0016485","protein processing","8/219","239/23210",0.00202120547830543,0.0250800285406631,0.0183092149332041,"19141/66725/50909/19206/20720/21825/68947/667277",8
"2585","g","g","GO:0010893","positive regulation of steroid biosynthetic process","3/219","27/23210",0.00205056186384156,0.0252663636649568,0.0184452454737901,"16000/14164/13132",3
"2586","g","g","GO:0035987","endodermal cell differentiation","3/219","27/23210",0.00205056186384156,0.0252663636649568,0.0184452454737901,"12816/16410/16323",3
"2587","g","g","GO:0050994","regulation of lipid catabolic process","4/219","57/23210",0.00206000142148164,0.0252942334818861,0.0184655913225789,"70461/12801/21833/26874",4
"2588","g","g","GO:0048477","oogenesis","5/219","95/23210",0.00208037302234549,0.0254556754539775,0.0185834490738757,"16000/56484/50915/381022/214575",5
"2589","g","g","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","10/219","357/23210",0.00218418008128547,0.0263274758641551,0.0192198909767594,"16859/14281/16998/13653/12168/56213/13132/110075/21825/16323",10
"2590","g","g","GO:0030260","entry into host cell","4/219","58/23210",0.00219644662430806,0.0263274758641551,0.0192198909767594,"14456/80876/16852/16410",4
"2591","g","g","GO:0044409","entry into host","4/219","58/23210",0.00219644662430806,0.0263274758641551,0.0192198909767594,"14456/80876/16852/16410",4
"2592","g","g","GO:0051806","entry into cell of other organism involved in symbiotic interaction","4/219","58/23210",0.00219644662430806,0.0263274758641551,0.0192198909767594,"14456/80876/16852/16410",4
"2593","g","g","GO:0051828","entry into other organism involved in symbiotic interaction","4/219","58/23210",0.00219644662430806,0.0263274758641551,0.0192198909767594,"14456/80876/16852/16410",4
"2594","g","g","GO:0060443","mammary gland morphogenesis","4/219","58/23210",0.00219644662430806,0.0263274758641551,0.0192198909767594,"13982/14595/19206/11835",4
"2595","g","g","GO:0044706","multi-multicellular organism process","7/219","190/23210",0.00223896411907629,0.0267024132437386,0.0194936071353417,"16859/13982/80884/14595/12168/20720/11835",7
"2596","g","g","GO:0051604","protein maturation","9/219","300/23210",0.00227891305262492,0.0267024132437386,0.0194936071353417,"18519/19141/66725/50909/19206/20720/21825/68947/667277",9
"2597","g","g","GO:0001945","lymph vessel development","3/219","28/23210",0.00228076798705031,0.0267024132437386,0.0194936071353417,"56048/12168/77446",3
"2598","g","g","GO:0043032","positive regulation of macrophage activation","3/219","28/23210",0.00228076798705031,0.0267024132437386,0.0194936071353417,"16859/66725/21825",3
"2599","g","g","GO:0045589","regulation of regulatory T cell differentiation","3/219","28/23210",0.00228076798705031,0.0267024132437386,0.0194936071353417,"16859/12505/16362",3
"2600","g","g","GO:0060037","pharyngeal system development","3/219","28/23210",0.00228076798705031,0.0267024132437386,0.0194936071353417,"18845/12168/19206",3
"2601","g","g","GO:1902932","positive regulation of alcohol biosynthetic process","3/219","28/23210",0.00228076798705031,0.0267024132437386,0.0194936071353417,"18799/14164/13132",3
"2602","g","g","GO:1901215","negative regulation of neuron death","8/219","244/23210",0.00229788335994646,0.0268137117895739,0.0195748585978011,"13982/16000/12227/19141/16438/17748/66725/20317",8
"2603","g","g","GO:0007264","small GTPase mediated signal transduction","12/219","485/23210",0.00230896803812124,0.0268541365225718,0.0196043699328411,"11303/16000/24064/217371/226422/207212/320404/77446/71704/232441/74012/75104",12
"2604","g","g","GO:0034101","erythrocyte homeostasis","6/219","142/23210",0.00232644505410375,0.0268799749857758,0.0196232328290925,"12192/22695/56484/21833/12571/16323",6
"2605","g","g","GO:0045667","regulation of osteoblast differentiation","6/219","142/23210",0.00232644505410375,0.0268799749857758,0.0196232328290925,"27060/16000/12168/19206/72007/12571",6
